train_loss,train_acc,epoch,step,val_loss,val_acc,timestamp,test_loss,test_acc
1.5767816305160522,0.5135135054588318,39,319,,,,,
1.5372427701950073,0.5810810923576355,40,327,,,,,
,,41,335,1.6285209655761719,0.5,1756773120.0,,
1.481898546218872,0.5675675868988037,41,335,,,,,
1.5309109687805176,0.5810810923576355,42,343,,,,,
1.4963730573654175,0.5810810923576355,43,351,,,,,
,,44,359,1.811197280883789,0.20000000298023224,1756773120.0,,
1.5200246572494507,0.5405405163764954,44,359,,,,,
1.509911298751831,0.5810810923576355,45,367,,,,,
1.572182536125183,0.5270270109176636,46,375,,,,,
,,47,383,1.7929375171661377,0.30000001192092896,1756773120.0,,
1.4983059167861938,0.5675675868988037,47,383,,,,,
1.4435213804244995,0.6081081032752991,48,391,,,,,
1.4958683252334595,0.6216216087341309,49,399,,,,,
,,50,407,1.679746389389038,0.4000000059604645,1756773120.0,,
1.4630216360092163,0.6081081032752991,50,407,,,,,
1.3908993005752563,0.6081081032752991,51,415,,,,,
1.4206790924072266,0.6081081032752991,52,423,,,,,
,,53,431,1.6826446056365967,0.30000001192092896,1756773120.0,,
1.4009323120117188,0.6216216087341309,53,431,,,,,
1.4277194738388062,0.5540540814399719,54,439,,,,,
1.3673837184906006,0.6351351141929626,55,447,,,,,
,,56,455,1.53484046459198,0.30000001192092896,1756773120.0,,
1.343942642211914,0.6216216087341309,56,455,,,,,
1.2979544401168823,0.6891891956329346,57,463,,,,,
1.3237378597259521,0.6081081032752991,58,471,,,,,
,,59,479,1.5673243999481201,0.30000001192092896,1756773120.0,,
1.3195000886917114,0.6351351141929626,59,479,,,,,
1.2985385656356812,0.6486486196517944,60,487,,,,,
1.4102901220321655,0.5945945978164673,61,495,,,,,
,,62,503,1.4416389465332031,0.6000000238418579,1756773120.0,,
1.290766716003418,0.6081081032752991,62,503,,,,,
1.4517377614974976,0.5810810923576355,63,511,,,,,
1.465958833694458,0.5405405163764954,64,519,,,,,
,,65,527,1.7779138088226318,0.20000000298023224,1756773120.0,,
1.3037127256393433,0.6216216087341309,65,527,,,,,
1.291425108909607,0.6756756901741028,66,535,,,,,
1.420131802558899,0.5540540814399719,67,543,,,,,
,,68,551,1.5260629653930664,0.4000000059604645,1756773120.0,,
1.4362387657165527,0.5405405163764954,68,551,,,,,
1.2708702087402344,0.6216216087341309,69,559,,,,,
1.3171573877334595,0.6486486196517944,70,567,,,,,
,,71,575,1.5660669803619385,0.30000001192092896,1756773120.0,,
1.3023988008499146,0.5810810923576355,71,575,,,,,
1.2830978631973267,0.662162184715271,72,583,,,,,
1.28285551071167,0.6081081032752991,73,591,,,,,
,,74,599,1.7490017414093018,0.20000000298023224,1756773120.0,,
1.249582290649414,0.662162184715271,74,599,,,,,
1.2880473136901855,0.6216216087341309,75,607,,,,,
1.3499447107315063,0.5945945978164673,76,615,,,,,
,,77,623,1.4909229278564453,0.4000000059604645,1756773376.0,,
1.2976094484329224,0.5675675868988037,77,623,,,,,
1.2638063430786133,0.6216216087341309,78,631,,,,,
1.2684848308563232,0.5945945978164673,79,639,,,,,
,,80,647,1.6646782159805298,0.20000000298023224,1756773376.0,,
1.267877221107483,0.6351351141929626,80,647,,,,,
1.3765885829925537,0.5540540814399719,81,655,,,,,
1.2021182775497437,0.6486486196517944,82,663,,,,,
,,83,671,1.720948576927185,0.20000000298023224,1756773376.0,,
1.2732455730438232,0.6486486196517944,83,671,,,,,
1.189247488975525,0.6216216087341309,84,679,,,,,
1.1948821544647217,0.6216216087341309,85,687,,,,,
,,86,695,2.0482065677642822,0.10000000149011612,1756773376.0,,
1.199842095375061,0.6351351141929626,86,695,,,,,
1.1660255193710327,0.6216216087341309,87,703,,,,,
1.2701878547668457,0.662162184715271,88,711,,,,,
,,89,719,1.528771162033081,0.4000000059604645,1756773376.0,,
1.1750136613845825,0.662162184715271,89,719,,,,,
1.2747694253921509,0.6081081032752991,90,727,,,,,
1.199389100074768,0.6486486196517944,91,735,,,,,
,,92,743,1.5385046005249023,0.30000001192092896,1756773376.0,,
1.223387598991394,0.6351351141929626,92,743,,,,,
,,93,744,,,,2.2725582122802734,0.523809552192688
