val_loss,val_acc,timestamp,epoch,step,train_loss,train_acc,test_loss,test_acc
2.4854252338409424,0.0714285746216774,1756733824.0,33,679,,,,
,,,33,679,2.508528709411621,0.11855670064687729,,
2.486335277557373,0.0714285746216774,1756733824.0,34,699,,,,
,,,34,699,2.5083274841308594,0.12886597216129303,,
2.4799931049346924,0.0714285746216774,1756733824.0,35,719,,,,
,,,35,719,2.5024378299713135,0.1340206116437912,,
2.477125406265259,0.0714285746216774,1756733824.0,36,739,,,,
,,,36,739,2.5035557746887207,0.12371134012937546,,
2.473102331161499,0.0357142873108387,1756733824.0,37,759,,,,
,,,37,759,2.496722936630249,0.11855670064687729,,
2.472982168197632,0.0357142873108387,1756733824.0,38,779,,,,
,,,38,779,2.4955358505249023,0.12371134012937546,,
2.473822832107544,0.0357142873108387,1756733824.0,39,799,,,,
,,,39,799,2.4918816089630127,0.12886597216129303,,
2.465622663497925,0.0357142873108387,1756733824.0,40,819,,,,
,,,40,819,2.4888687133789062,0.15463916957378387,,
2.4653995037078857,0.0357142873108387,1756733824.0,41,839,,,,
,,,41,839,2.484694719314575,0.1494845300912857,,
2.46277117729187,0.0357142873108387,1756733824.0,42,859,,,,
,,,42,859,2.4833643436431885,0.1340206116437912,,
2.460092782974243,0.0357142873108387,1756733824.0,43,879,,,,
,,,43,879,2.480959892272949,0.12886597216129303,,
2.4603188037872314,0.0357142873108387,1756733824.0,44,899,,,,
,,,44,899,2.484680652618408,0.11855670064687729,,
2.4573142528533936,0.0357142873108387,1756733824.0,45,919,,,,
,,,45,919,2.473191738128662,0.1340206116437912,,
2.4525139331817627,0.0357142873108387,1756733824.0,46,939,,,,
,,,46,939,2.4731714725494385,0.14432989060878754,,
2.4494540691375732,0.0357142873108387,1756733824.0,47,959,,,,
,,,47,959,2.4631619453430176,0.15463916957378387,,
2.4490888118743896,0.0357142873108387,1756733824.0,48,979,,,,
,,,48,979,2.4627678394317627,0.1340206116437912,,
2.4474587440490723,0.0357142873108387,1756733824.0,49,999,,,,
,,,49,999,2.4609243869781494,0.14432989060878754,,
2.4437332153320312,0.0357142873108387,1756733824.0,50,1019,,,,
,,,50,1019,2.463878870010376,0.14432989060878754,,
2.4419217109680176,0.0357142873108387,1756733824.0,51,1039,,,,
,,,51,1039,2.4512836933135986,0.14432989060878754,,
2.4384267330169678,0.0357142873108387,1756733824.0,52,1059,,,,
,,,52,1059,2.453852653503418,0.1649484485387802,,
2.436460494995117,0.0357142873108387,1756733824.0,53,1079,,,,
,,,53,1079,2.450563907623291,0.15979380905628204,,
2.430823802947998,0.0357142873108387,1756733824.0,54,1099,,,,
,,,54,1099,2.4506819248199463,0.1494845300912857,,
2.4280972480773926,0.0357142873108387,1756733824.0,55,1119,,,,
,,,55,1119,2.4474687576293945,0.15463916957378387,,
2.4269371032714844,0.0357142873108387,1756733824.0,56,1139,,,,
,,,56,1139,2.4456627368927,0.15979380905628204,,
2.4228711128234863,0.0357142873108387,1756733824.0,57,1159,,,,
,,,57,1159,2.444636344909668,0.17525772750377655,,
2.424701690673828,0.1071428582072258,1756733824.0,58,1179,,,,
,,,58,1179,2.434386968612671,0.15463916957378387,,
2.4207704067230225,0.1071428582072258,1756733824.0,59,1199,,,,
,,,59,1199,2.4309396743774414,0.15979380905628204,,
2.417226552963257,0.1071428582072258,1756733824.0,60,1219,,,,
,,,60,1219,2.4386467933654785,0.1649484485387802,,
2.4156651496887207,0.1428571492433548,1756733824.0,61,1239,,,,
,,,61,1239,2.429253578186035,0.1649484485387802,,
2.412679433822632,0.1428571492433548,1756733824.0,62,1259,,,,
,,,62,1259,2.430985689163208,0.15979380905628204,,
2.412113904953003,0.1071428582072258,1756733824.0,63,1279,,,,
,,,63,1279,2.4227678775787354,0.17010308802127838,,
2.409803628921509,0.1785714328289032,1756733824.0,64,1299,,,,
,,,64,1299,2.421015739440918,0.19072164595127106,,
2.406235933303833,0.1428571492433548,1756733824.0,65,1319,,,,
,,,65,1319,2.4170711040496826,0.18041236698627472,,
2.4040791988372803,0.1428571492433548,1756733824.0,66,1339,,,,
,,,66,1339,2.413487434387207,0.18041236698627472,,
2.402322292327881,0.1785714328289032,1756733824.0,67,1359,,,,
,,,67,1359,2.414196252822876,0.17010308802127838,,
2.3969178199768066,0.1428571492433548,1756733824.0,68,1379,,,,
,,,68,1379,2.417153835296631,0.19072164595127106,,
2.3956491947174072,0.1785714328289032,1756733824.0,69,1399,,,,
,,,69,1399,2.408156633377075,0.20618556439876556,,
2.3929197788238525,0.1785714328289032,1756734080.0,70,1419,,,,
,,,70,1419,2.405444383621216,0.19587628543376923,,
2.3940541744232178,0.1785714328289032,1756734080.0,71,1439,,,,
,,,71,1439,2.3980863094329834,0.20618556439876556,,
2.390918731689453,0.1785714328289032,1756734080.0,72,1459,,,,
,,,72,1459,2.401115655899048,0.2010309249162674,,
2.3885960578918457,0.1785714328289032,1756734080.0,73,1479,,,,
,,,73,1479,2.396273136138916,0.2164948433637619,,
2.3866941928863525,0.1785714328289032,1756734080.0,74,1499,,,,
,,,74,1499,2.384977340698242,0.2010309249162674,,
2.3844070434570312,0.1785714328289032,1756734080.0,75,1519,,,,
,,,75,1519,2.393301010131836,0.1855670064687729,,
2.379781723022461,0.1785714328289032,1756734080.0,76,1539,,,,
,,,76,1539,2.3937034606933594,0.2164948433637619,,
2.376861333847046,0.1785714328289032,1756734080.0,77,1559,,,,
,,,77,1559,2.3853871822357178,0.2164948433637619,,
2.375951051712036,0.1785714328289032,1756734080.0,78,1579,,,,
,,,78,1579,2.383460760116577,0.20618556439876556,,
2.370391845703125,0.1428571492433548,1756734080.0,79,1599,,,,
,,,79,1599,2.378589630126953,0.2319587618112564,,
2.370290756225586,0.1785714328289032,1756734080.0,80,1619,,,,
,,,80,1619,2.3769638538360596,0.2319587618112564,,
2.36814546585083,0.1785714328289032,1756734080.0,81,1639,,,,
,,,81,1639,2.380105972290039,0.21134020388126373,,
2.363934278488159,0.1785714328289032,1756734080.0,82,1659,,,,
,,,82,1659,2.3685874938964844,0.23711340129375458,,
2.3617351055145264,0.2142857164144516,1756734080.0,83,1679,,,,
,,,83,1679,2.377155303955078,0.24226804077625275,,
2.3631813526153564,0.1785714328289032,1756734080.0,84,1699,,,,
,,,84,1699,2.367377281188965,0.24226804077625275,,
2.3582074642181396,0.2142857164144516,1756734080.0,85,1719,,,,
,,,85,1719,2.3703536987304688,0.20618556439876556,,
2.358846426010132,0.2142857164144516,1756734080.0,86,1739,,,,
,,,86,1739,2.362849235534668,0.23711340129375458,,
2.3551859855651855,0.2142857164144516,1756734080.0,87,1759,,,,
,,,87,1759,2.360740900039673,0.27319586277008057,,
2.3495635986328125,0.25,1756734080.0,88,1779,,,,
,,,88,1779,2.373222827911377,0.24226804077625275,,
2.351261615753174,0.2142857164144516,1756734080.0,89,1799,,,,
,,,89,1799,2.3593668937683105,0.24742268025875092,,
2.3480236530303955,0.25,1756734080.0,90,1819,,,,
,,,90,1819,2.3478620052337646,0.25773194432258606,,
2.3453369140625,0.2857142984867096,1756734080.0,91,1839,,,,
,,,91,1839,2.3549752235412598,0.26288658380508423,,
2.344184398651123,0.25,1756734080.0,92,1859,,,,
,,,92,1859,2.349987268447876,0.2886597812175751,,
2.3416998386383057,0.2857142984867096,1756734080.0,93,1879,,,,
,,,93,1879,2.3352949619293213,0.3144329786300659,,
2.3367807865142822,0.3214285671710968,1756734080.0,94,1899,,,,
,,,94,1899,2.334491491317749,0.34020617604255676,,
2.333739757537842,0.2857142984867096,1756734080.0,95,1919,,,,
,,,95,1919,2.3390302658081055,0.2886597812175751,,
2.3355348110198975,0.3214285671710968,1756734080.0,96,1939,,,,
,,,96,1939,2.3403215408325195,0.2886597812175751,,
2.334118604660034,0.2857142984867096,1756734080.0,97,1959,,,,
,,,97,1959,2.351357936859131,0.23711340129375458,,
2.3299477100372314,0.3571428656578064,1756734080.0,98,1979,,,,
,,,98,1979,2.346238136291504,0.2680412232875824,,
2.328371047973633,0.3571428656578064,1756734080.0,99,1999,,,,
,,,99,1999,2.33870267868042,0.30927833914756775,,
,,,100,2000,,,2.366821527481079,0.3272727131843567
